Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,raw_string
1711562759.1196465,4049,1711562759,117107868,imu1_frame,0,0,0,,-0.010597435875698773,-0.04404470080460665,0.1257302061464361,0.9910296029616208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00045649086585911687,5.574581630869888e-05,-0.004590041399819888,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.022,-0.017,-9.825,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.93e-05,2.7900000000000004e-05,-2.57e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.1440263,4050,1711562759,141288995,imu1_frame,0,0,0,,-0.010589494740460854,-0.04411341883912565,0.12245536591963486,0.9914366102968731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.1381019950858047e-05,0.00012599531870147063,-0.004640795574467883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.064,-0.385,-9.826,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.9529999999999996e-05,2.813e-05,-2.6629999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.1688898,4051,1711562759,166375875,imu1_frame,0,0,0,,-0.01063329297984239,-0.0440568340756507,0.11916311180308026,0.9918397457437578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00010721557595001168,4.7822021504644627e-05,-0.004593357525398677,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.91,-0.19,-9.58,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.903e-05,2.5540000000000003e-05,-2.622e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.1926541,4052,1711562759,190892219,imu1_frame,0,0,0,,-0.010687408773313315,-0.04397576389929793,0.11589565910577357,0.9922298663533684,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00011056660811384079,8.072147790473774e-05,-0.004544261413540076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.169,0.071,-9.202,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.927e-05,2.6119999999999997e-05,-2.435e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.2179096,4053,1711562759,215902805,imu1_frame,0,0,0,,-0.010700012767591536,-0.043864105893426326,0.1126466926398094,0.9926087711572249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00033965852573061644,0.00018432422230312112,-0.004552638993949649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.999,0.191,-9.154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.916e-05,2.6600000000000003e-05,-2.5300000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.2422628,4054,1711562759,240659713,imu1_frame,0,0,0,,-0.010649438650840816,-0.04368455180824489,0.10940074142109033,0.9929802249623355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.1644292566512204e-05,0.00041296235431437835,-0.004584770505478864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.78,-0.201,-9.571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.885e-05,2.7550000000000002e-05,-2.546e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.2690895,4055,1711562759,266486883,imu1_frame,0,0,0,,-0.010579731168726578,-0.04357467377774873,0.10619586203889532,0.9933336579314003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.1258110289290933e-05,0.0002606300172003132,-0.0045281869311292085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.016,-0.41,-9.689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.883e-05,2.6719999999999998e-05,-2.478e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.2943034,4056,1711562759,291850328,imu1_frame,0,0,0,,-0.01052109786442007,-0.043361475434890384,0.10297448526997852,0.9936827181405641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.1938788697568723e-05,0.0003567802056926808,-0.004503804681478847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.003,-0.278,-9.559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.927e-05,2.6119999999999997e-05,-2.689e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.3199816,4057,1711562759,316920280,imu1_frame,0,0,0,,-0.010473248808752098,-0.04320289918003839,0.09975014330038158,0.9940189784271641,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0001850398072964388,0.00037615336038981787,-0.004478724300127689,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.103,-0.09,-9.544,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.917e-05,2.6719999999999998e-05,-2.57e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.3446085,4058,1711562759,342536449,imu1_frame,0,0,0,,-0.01041261673244651,-0.04299125898316619,0.09651770104240497,0.9943478578693247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002737897997603505,0.0005374915964441737,-0.004526703401265013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.011,-0.107,-9.619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.905e-05,2.6600000000000003e-05,-2.57e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.3684418,4059,1711562759,366266727,imu1_frame,0,0,0,,-0.010415207412391355,-0.04283905924456658,0.09328015739664429,0.994663335352045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000604459879843196,0.00045397759173624507,-0.004528448730517007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.254,-0.329,-9.646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.9040000000000006e-05,2.613e-05,-2.583e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.3937478,4060,1711562759,391117572,imu1_frame,0,0,0,,-0.010454034552614053,-0.04266439745405448,0.09004052953101419,0.9949689268480849,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005405808292202037,0.00025670302638332597,-0.004531363430367839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.17,-0.715,-9.665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.848e-05,2.555e-05,-2.5719999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.420331,4061,1711562759,416955232,imu1_frame,0,0,0,,-0.010629632641414382,-0.042519333397511634,0.08678493745923319,0.9952625240746971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003843738611667112,0.00030948178296363453,-0.004524102860679542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.109,-0.515,-9.447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.853e-05,2.803e-05,-2.5209999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.4462907,4062,1711562759,442084550,imu1_frame,0,0,0,,-0.01082860856574052,-0.042401730608836924,0.08351812999657676,0.9955448540572045,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00042704716137797257,0.00033307863445059785,-0.004586969620336377,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.04,-0.322,-9.676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.861e-05,2.6490000000000002e-05,-2.5319999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.4719858,4063,1711562759,467875957,imu1_frame,0,0,0,,-0.01096933389905521,-0.042252023051183155,0.08022738655346402,0.9958202682757036,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00043751913688993855,0.0003516838442768574,-0.004611980188517456,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.038,-0.288,-9.91,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.8679999999999996e-05,2.448e-05,-2.6629999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.4994051,4064,1711562759,494554281,imu1_frame,0,0,0,,-0.011047030058090141,-0.042123031553732954,0.07692046233905879,0.9960857672977584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00026419048887438165,0.0003274586742591761,-0.004664985837900524,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.972,-0.508,-10.027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.867e-05,2.389e-05,-2.5419999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.5233507,4065,1711562759,521459817,imu1_frame,0,0,0,,-0.01113913573549208,-0.042029954108709286,0.07360261697827966,0.9963393284351646,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.625269840570474e-05,0.00023563690231175443,-0.004643570647978553,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.118,-0.425,-10.213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.889e-05,2.4e-05,-2.555e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.5475054,4066,1711562759,544761896,imu1_frame,0,0,0,,-0.01134020120931006,-0.04188302030838151,0.07026319223801894,0.9965843146783434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00047598619360389357,0.00011754792512181808,-0.004664619318757605,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.097,-0.1,-9.803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.849e-05,2.614e-05,-2.5729999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.5714977,4067,1711562759,568970203,imu1_frame,0,0,0,,-0.011534448515906008,-0.04169973425466425,0.06691522345513021,0.9968201650902103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006861412888365308,0.0002357416220668741,-0.004688530329509928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.789,-0.109,-9.437,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.862e-05,2.72e-05,-2.667e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.595927,4068,1711562759,593109607,imu1_frame,0,0,0,,-0.011787570509910777,-0.04152830262395189,0.06357249060154303,0.9970431242937108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006880611510137245,0.0003466922026161536,-0.004706245421417669,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.7,-0.215,-9.585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.84e-05,2.7089999999999996e-05,-2.641e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.6235287,4069,1711562759,618686914,imu1_frame,0,0,0,,-0.012073225494622333,-0.0413666586835851,0.06024485551687087,0.9972530241414479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006086835766330225,0.0004995655917983369,-0.0046599767429473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.761,-0.512,-9.866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.845e-05,2.389e-05,-2.5569999999999997e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.6475651,4070,1711562759,645754337,imu1_frame,0,0,0,,-0.012442016528677007,-0.04123508465650601,0.05694733582936496,0.9974476752993153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000628527970228198,0.00038992400818805314,-0.004532480441089114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.036,-0.43,-9.773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.8e-05,2.3899999999999998e-05,-2.5990000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.6716845,4071,1711562759,669023752,imu1_frame,0,0,0,,-0.012778117966770985,-0.041047421712462416,0.05365156459313595,0.9976338699586612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005889962626705263,0.00027092745978707974,-0.004526877934190213,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.14,-0.405,-9.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7680000000000005e-05,2.426e-05,-2.695e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.6968737,4072,1711562759,693417310,imu1_frame,0,0,0,,-0.013078923530577975,-0.04083033972025068,0.050374532588899415,0.9978097171224883,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004989896331451788,0.0002719397507532365,-0.0045571070368347535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.002,-0.186,-9.389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.76e-05,2.58e-05,-2.6029999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.720661,4073,1711562759,718077182,imu1_frame,0,0,0,,-0.013284671941925485,-0.04073835871594201,0.04710699240412105,0.9979703577196894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004729493207054234,0.00016472417480322484,-0.004600251575944054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.878,-0.13,-9.576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.783e-05,2.6390000000000003e-05,-2.6300000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.7444453,4074,1711562759,742701530,imu1_frame,0,0,0,,-0.013446799813741606,-0.04063484604346926,0.04384086914186703,0.9981212206213625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00041472513685889256,0.00023184953783492672,-0.00458934326811909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.752,-0.302,-9.651,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.748e-05,2.5679999999999998e-05,-2.737e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.7700562,4075,1711562759,767440080,imu1_frame,0,0,0,,-0.013597107012017277,-0.040608516853085815,0.04055586994470789,0.9982591289103867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004851142655918239,0.00019477874452256718,-0.004545587863771591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.015,-0.359,-9.726,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.747e-05,2.5209999999999997e-05,-2.71e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.793924,4076,1711562759,791424274,imu1_frame,0,0,0,,-0.013852309527859204,-0.04059401135674348,0.03724861485057901,0.9983850862540096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005539849578755201,3.4766958699727046e-05,-0.004611351869986738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.049,-0.239,-9.313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.7109999999999995e-05,2.356e-05,-2.5230000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.818455,4077,1711562759,816211223,imu1_frame,0,0,0,,-0.014169266166167142,-0.04058008685170999,0.03392105740113356,0.9984997998558682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0006771004833112001,7.463027881527754e-05,-0.004631876941990191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.006,0.054,-9.357,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.744e-05,2.367e-05,-2.682e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.846206,4078,1711562759,841984272,imu1_frame,0,0,0,,-0.01448580067794545,-0.04059051744312637,0.030583979048714165,0.9986026195128699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0009003804545188348,7.197737835224615e-05,-0.004654496409096038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.936,-0.004,-9.415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.667e-05,2.381e-05,-2.659e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.8718054,4079,1711562759,867995500,imu1_frame,0,0,0,,-0.014691959055076512,-0.04052621871681,0.02723492915513093,0.9986991692043987,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0007691666013539009,0.00024708626220483725,-0.004702318430600682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.998,-0.433,-9.352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.6259999999999995e-05,2.535e-05,-2.6229999999999998e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.8956242,4080,1711562759,893914937,imu1_frame,0,0,0,,-0.014803688998816887,-0.040432166182799455,0.023863752657983576,0.998787571027429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000145281206936008,0.00041112975859978427,-0.004715425853283161,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.927,-0.523,-9.613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.648e-05,2.5230000000000004e-05,-2.6750000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.9201732,4081,1711562759,916897296,imu1_frame,0,0,0,,-0.014898249456944967,-0.04031990086887813,0.020484564148986428,0.9988657219009313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00020898572463380104,0.00045008550750429767,-0.004712807859405168,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.996,-0.347,-9.627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.592e-05,2.5359999999999998e-05,-2.7850000000000003e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.9436545,4082,1711562759,941737651,imu1_frame,0,0,0,,-0.015037029055272268,-0.04010386213004831,0.017122517772788517,0.9989356272476047,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00011945033400649193,0.0003123790295219451,-0.004640359242154884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.015,0.319,-9.495,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.567e-05,2.394e-05,-2.598e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.9684627,4083,1711562759,966464996,imu1_frame,0,0,0,,-0.015052307040982513,-0.03978170913763769,0.01381039094694997,0.9989995579442088,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005584355474681056,0.0003553664889985654,-0.004604824338584279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.91,0.104,-9.461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.5659999999999994e-05,2.323e-05,-2.65e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562759.9941049,4084,1711562759,992146730,imu1_frame,0,0,0,,-0.015064815287956486,-0.03946887752218227,0.01051525887070322,0.9990518947373859,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0005691344157828309,0.0003213674751697159,-0.004580616621859118,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.081,-0.364,-9.671,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.5e-05,2.3599999999999998e-05,-2.5879999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562760.0198367,4085,1711562760,17306804,imu1_frame,0,0,0,,-0.015075322125243882,-0.03908691072054173,0.00723839968156727,0.9990958680943458,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00015805701706060648,0.00047986082454332097,-0.004551556889813412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.761,-0.611,-9.589,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.502e-05,2.455e-05,-2.655e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562760.0458527,4086,1711562760,43374300,imu1_frame,0,0,0,,-0.015187225821854241,-0.03881047418829038,0.003964321796763562,0.9991233054122037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.960152072775134e-05,0.0003148923036448169,-0.004590163572867526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.809,-0.172,-9.819,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.535e-05,2.4299999999999998e-05,-2.68e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
1711562760.07234,4087,1711562760,67696571,imu1_frame,0,0,0,,-0.015288257128549832,-0.038621042968451445,0.000697846355497242,0.9991367260012338,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00012604767857903049,0.00012370893738135807,-0.004568015344659719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.953,0.106,-9.948,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,3.4660000000000004e-05,2.3369999999999998e-05,-2.656e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",
